filename,abstractive_rouge1,abstractive_rouge2,abstractive_rougeL,abstractive_rougeLsum,extractive_rouge1,extractive_rouge2,extractive_rougeL,extractive_rougeLsum
1953_L_1.txt,0.062015503875968984,0.038108680310515175,0.04792107117688513,0.05637773079633544,0.1532258064516129,0.11574697173620457,0.11290322580645161,0.14112903225806453
1953_S_23.txt,0.14890885750962773,0.0978120978120978,0.0975609756097561,0.13350449293966626,0.13559322033898305,0.08366013071895424,0.08865710560625814,0.12777053455019555
1954_M_25.txt,0.12491026561378321,0.12365204888569375,0.12491026561378321,0.12491026561378321,0.26900584795321636,0.20169160702667532,0.2105263157894737,0.26250812215724495
1963_S_59.txt,0.018341307814992026,0.00997207818109294,0.014752791068580542,0.017942583732057416,0.08217592592592592,0.06252412196063296,0.05748456790123457,0.08101851851851853
1971_S_1.txt,0.07214121258633922,0.03228285933897002,0.05832693783576363,0.0644666155026861,0.3422251138581653,0.2579804560260586,0.26675341574495764,0.3240078074170462
